using device: cpu
Loading pretrained GPT-2 model: gpt2
loaded 338025 tokens
1 epoch = 2640 batches
step 0, loss: 5.106705665588379
step 804, loss: 4.798339366912842
step 805, loss: 4.446545124053955
step 806, loss: 3.6134698390960693
step 807, loss: 3.435065746307373
step 808, loss: 3.6970601081848145
step 809, loss: 4.5638604164123535
step 810, loss: 4.759339332580566
step 811, loss: 4.386575698852539
step 812, loss: 3.9406466484069824
step 813, loss: 3.7902610301971436
step 814, loss: 5.094252109527588
step 815, loss: 5.005681991577148
step 816, loss: 4.906641483306885
step 817, loss: 4.527762413024902
step 818, loss: 4.849986553192139
step 819, loss: 4.661928176879883
step 820, loss: 4.171956539154053
step 821, loss: 3.5475270748138428
step 822, loss: 3.1658804416656494
step 823, loss: 4.472476959228516
step 824, loss: 4.327812671661377
step 825, loss: 4.517474174499512
step 826, loss: 5.135284900665283
step 827, loss: 3.405377149581909
step 828, loss: 3.6777501106262207
step 829, loss: 4.415040493011475
step 830, loss: 4.076146125793457
step 831, loss: 4.038245677947998
step 832, loss: 3.825502634048462
step 833, loss: 4.699803352355957
step 834, loss: 3.7492563724517822
step 835, loss: 4.259727478027344
step 836, loss: 3.7361934185028076
step 837, loss: 4.172335147857666
step 838, loss: 4.476185321807861
step 839, loss: 3.957545042037964
step 840, loss: 4.029139995574951
step 841, loss: 3.621915578842163
step 842, loss: 5.1929030418396
step 843, loss: 4.395349502563477
step 844, loss: 3.9954488277435303
step 845, loss: 4.897364616394043
step 846, loss: 4.257055282592773
step 847, loss: 4.163295745849609
step 848, loss: 3.9071104526519775
step 849, loss: 3.744959592819214
step 850, loss: 3.7053229808807373
step 851, loss: 3.7859201431274414
step 852, loss: 3.9188597202301025
step 853, loss: 3.6706767082214355
step 854, loss: 3.82979154586792
step 855, loss: 4.278820514678955
step 856, loss: 3.974179983139038
step 857, loss: 3.9421122074127197
step 858, loss: 4.181091785430908
step 859, loss: 3.178274631500244
step 860, loss: 4.596285343170166
step 861, loss: 3.343066692352295
step 862, loss: 3.4132418632507324
step 863, loss: 2.914057731628418
step 864, loss: 4.127789497375488
step 865, loss: 3.441812515258789
step 866, loss: 3.4166347980499268
step 867, loss: 3.3110263347625732
step 868, loss: 3.4195072650909424
step 869, loss: 4.149170398712158
step 870, loss: 4.006034851074219
step 871, loss: 3.1381447315216064
step 872, loss: 4.106234550476074
step 873, loss: 3.9947214126586914
step 874, loss: 3.4095499515533447
step 875, loss: 3.711015224456787
step 876, loss: 3.697997570037842
step 877, loss: 3.7269861698150635
step 878, loss: 4.35459566116333
step 879, loss: 4.581291198730469
step 880, loss: 3.978705883026123
step 881, loss: 4.634490966796875
step 882, loss: 4.145846843719482
step 883, loss: 3.2237653732299805
step 884, loss: 3.9253835678100586
step 885, loss: 4.784151077270508
step 886, loss: 4.731626510620117
step 887, loss: 3.853627920150757
step 888, loss: 5.042149066925049
step 889, loss: 4.134183883666992
step 890, loss: 4.342909812927246
step 891, loss: 3.1938202381134033
step 892, loss: 3.7191967964172363
step 893, loss: 4.06013298034668
step 894, loss: 4.293679237365723
step 895, loss: 4.963592529296875
step 896, loss: 4.159843444824219
step 897, loss: 4.554893493652344
step 898, loss: 3.5649490356445312
step 899, loss: 4.261174201965332
step 900, loss: 4.697722434997559
step 901, loss: 5.120924472808838
step 902, loss: 3.8674259185791016
step 903, loss: 3.7137317657470703
step 904, loss: 4.15587854385376
step 905, loss: 3.811856508255005
step 906, loss: 3.514610528945923
step 907, loss: 3.493905782699585
step 908, loss: 3.0592293739318848
step 909, loss: 3.2413699626922607
step 910, loss: 4.711111545562744
step 911, loss: 4.615302562713623
step 912, loss: 4.339561939239502
step 913, loss: 3.85992169380188
step 914, loss: 4.352588176727295
step 915, loss: 4.691862106323242
step 916, loss: 4.056066036224365
step 917, loss: 4.17519998550415
step 918, loss: 3.9146299362182617
step 919, loss: 3.676705837249756
step 920, loss: 3.597198486328125
step 921, loss: 4.586338520050049
step 922, loss: 4.183982849121094
step 923, loss: 3.8975775241851807
step 924, loss: 3.1717982292175293
step 925, loss: 3.0422680377960205
step 926, loss: 3.642242670059204
step 927, loss: 2.987833023071289
step 928, loss: 3.717977523803711
step 929, loss: 3.587183713912964
step 930, loss: 4.789722919464111
step 931, loss: 4.538737773895264
step 932, loss: 4.155767440795898
step 933, loss: 4.6957011222839355
step 934, loss: 4.0028910636901855
step 935, loss: 4.130772113800049
step 936, loss: 4.144378662109375
step 937, loss: 4.108226776123047
step 938, loss: 3.836801052093506
step 939, loss: 3.7941906452178955
step 940, loss: 3.8820362091064453
step 941, loss: 3.536801338195801
step 942, loss: 3.564934253692627
step 943, loss: 3.1626815795898438
step 944, loss: 4.072943687438965
step 945, loss: 3.4221458435058594
step 946, loss: 4.108558654785156
step 947, loss: 3.746137857437134
step 948, loss: 3.869687080383301
step 949, loss: 3.626995801925659
step 950, loss: 4.224812030792236
step 951, loss: 4.081594944000244
step 952, loss: 4.6620025634765625
step 953, loss: 4.61893367767334
step 954, loss: 3.704824686050415
step 955, loss: 3.5665628910064697
step 956, loss: 4.494711399078369
step 957, loss: 3.6817314624786377
step 958, loss: 3.7906110286712646
step 959, loss: 3.0965185165405273
step 960, loss: 4.284238338470459
step 961, loss: 4.308709621429443
step 962, loss: 4.09541130065918
step 963, loss: 3.822425603866577
step 964, loss: 3.4393563270568848
step 965, loss: 4.376813888549805
step 966, loss: 2.7415807247161865
step 967, loss: 4.110584259033203
step 968, loss: 3.941910982131958
step 969, loss: 4.361449718475342
step 970, loss: 2.583887815475464
step 971, loss: 2.1519923210144043
step 972, loss: 3.4196109771728516
step 973, loss: 4.109097957611084
step 974, loss: 4.545749187469482
step 975, loss: 4.548696994781494
step 976, loss: 4.283502578735352
step 977, loss: 4.4767656326293945
step 978, loss: 3.7042276859283447
step 979, loss: 4.405768871307373
step 980, loss: 3.7740676403045654
step 981, loss: 3.9846928119659424
step 982, loss: 3.664881706237793
step 983, loss: 3.992448568344116
step 984, loss: 3.558596134185791
step 985, loss: 4.42715311050415
step 986, loss: 3.882368326187134
step 987, loss: 4.470682144165039
step 988, loss: 3.643437147140503
step 989, loss: 3.599155902862549
step 990, loss: 2.56355619430542
step 991, loss: 2.6116790771484375
step 992, loss: 2.728256940841675
step 993, loss: 2.6155152320861816
step 994, loss: 2.622422456741333
step 995, loss: 3.3149361610412598
step 996, loss: 3.045427083969116
step 997, loss: 3.331073045730591
step 998, loss: 3.509594440460205
step 999, loss: 4.011389255523682
step 1000, loss: 3.4936506748199463
step 1001, loss: 2.80444073677063
step 1002, loss: 2.6063640117645264
step 1003, loss: 2.902122974395752
step 1004, loss: 3.8797287940979004
step 1005, loss: 4.955042839050293
step 1006, loss: 3.056983470916748
step 1007, loss: 4.2292938232421875
step 1008, loss: 2.9743056297302246
step 1009, loss: 3.5626766681671143
step 1010, loss: 3.7155542373657227
step 1011, loss: 3.8060245513916016
step 1012, loss: 3.9364755153656006
step 1013, loss: 2.694895029067993
step 1014, loss: 3.649658203125
step 1015, loss: 3.5136609077453613
step 1016, loss: 3.980959415435791
step 1017, loss: 4.5177226066589355
step 1018, loss: 4.835628986358643
step 1019, loss: 4.49381685256958
step 1020, loss: 4.786460876464844
step 1021, loss: 4.8337321281433105
step 1022, loss: 4.018579483032227
step 1023, loss: 4.754700183868408
step 1024, loss: 3.8673460483551025
step 1025, loss: 3.780590295791626
step 1026, loss: 3.4809937477111816
step 1027, loss: 4.610998153686523
step 1028, loss: 3.7154805660247803
step 1029, loss: 3.920567035675049
step 1030, loss: 3.5235941410064697
step 1031, loss: 4.212216377258301
step 1032, loss: 4.015108585357666
step 1033, loss: 4.46442174911499
step 1034, loss: 4.191082000732422
step 1035, loss: 4.25638484954834
step 1036, loss: 3.749533176422119
step 1037, loss: 3.610342264175415
step 1038, loss: 3.4831180572509766
step 1039, loss: 2.942026138305664
step 1040, loss: 4.074771881103516
step 1041, loss: 4.14263391494751
step 1042, loss: 4.283478260040283
step 1043, loss: 4.90334939956665
step 1044, loss: 4.226531028747559
step 1045, loss: 4.7350335121154785
step 1046, loss: 4.612802982330322
step 1047, loss: 5.095382213592529
step 1048, loss: 4.0042524337768555
step 1049, loss: 4.0811285972595215
step 1050, loss: 3.7775676250457764
step 1051, loss: 3.6464285850524902
step 1052, loss: 4.60725212097168
step 1053, loss: 4.1667609214782715
step 1054, loss: 3.7120511531829834
step 1055, loss: 3.6819522380828857
step 1056, loss: 4.623528003692627
step 1057, loss: 4.077727317810059
step 1058, loss: 4.726665019989014
step 1059, loss: 3.6487388610839844
step 1060, loss: 4.2552103996276855
step 1061, loss: 5.314281463623047
step 1062, loss: 4.997409820556641
step 1063, loss: 4.958485126495361
step 1064, loss: 3.5550012588500977
step 1065, loss: 3.8769989013671875
step 1066, loss: 4.806397438049316
step 1067, loss: 4.02394437789917
step 1068, loss: 4.497560977935791
step 1069, loss: 4.135988712310791
step 1070, loss: 3.4803519248962402
step 1071, loss: 4.008012294769287
step 1072, loss: 4.544239044189453
step 1073, loss: 4.3893351554870605
step 1074, loss: 4.316739082336426
step 1075, loss: 4.310278415679932
step 1076, loss: 3.7557804584503174
step 1077, loss: 3.8721811771392822
step 1078, loss: 3.339702606201172
step 1079, loss: 5.029326438903809
step 1080, loss: 4.036915302276611
step 1081, loss: 3.8237805366516113
step 1082, loss: 4.434831619262695
step 1083, loss: 4.435068130493164
step 1084, loss: 4.374999046325684
step 1085, loss: 3.97331166267395
step 1086, loss: 4.018407821655273
step 1087, loss: 3.144815444946289
step 1088, loss: 5.088811874389648
step 1089, loss: 5.269428253173828
step 1090, loss: 5.328762054443359
step 1091, loss: 4.670266628265381
step 1092, loss: 3.9485583305358887
step 1093, loss: 4.52902364730835
step 1094, loss: 4.8935866355896
step 1095, loss: 4.476219654083252
step 1096, loss: 4.1761627197265625
step 1097, loss: 3.8945040702819824
step 1098, loss: 3.7000057697296143
step 1099, loss: 4.468814849853516
step 1100, loss: 3.4233222007751465
step 1101, loss: 4.176307678222656
step 1102, loss: 3.6415293216705322
step 1103, loss: 4.569817543029785
step 1104, loss: 4.074892520904541
step 1105, loss: 3.377741575241089
step 1106, loss: 3.3252854347229004
step 1107, loss: 3.45082950592041
step 1108, loss: 3.18405818939209
step 1109, loss: 3.4918460845947266
step 1110, loss: 4.936829566955566
step 1111, loss: 3.8139708042144775
step 1112, loss: 4.918306350708008
step 1113, loss: 4.042437553405762
step 1114, loss: 4.09277868270874
step 1115, loss: 3.9780824184417725
step 1116, loss: 4.317687511444092
step 1117, loss: 4.567562103271484
step 1118, loss: 3.56927752494812
step 1119, loss: 3.294013023376465
step 1120, loss: 4.177268028259277
step 1121, loss: 3.338505268096924
step 1122, loss: 3.7330121994018555
step 1123, loss: 3.644892454147339
step 1124, loss: 4.193673133850098
step 1125, loss: 3.882627248764038
step 1126, loss: 4.28557825088501
step 1127, loss: 3.2861695289611816
step 1128, loss: 3.6119914054870605
step 1129, loss: 3.0735387802124023
step 1130, loss: 3.724506139755249
step 1131, loss: 3.130470037460327
step 1132, loss: 4.116394996643066
step 1133, loss: 2.8846325874328613
step 1134, loss: 3.2712907791137695
step 1135, loss: 3.9230780601501465
step 1136, loss: 5.258622169494629
step 1137, loss: 4.803286075592041
step 1138, loss: 5.70693302154541
step 1139, loss: 5.030893802642822
step 1140, loss: 3.44148588180542
step 1141, loss: 4.534884452819824
step 1142, loss: 4.157214641571045
step 1143, loss: 4.576537132263184
step 1144, loss: 3.458003520965576
step 1145, loss: 3.9527339935302734
step 1146, loss: 3.2299835681915283
step 1147, loss: 3.86271333694458
step 1148, loss: 4.625007629394531
step 1149, loss: 5.035430908203125
step 1150, loss: 5.104976654052734
step 1151, loss: 4.489621639251709
step 1152, loss: 3.0322277545928955
step 1153, loss: 3.999976634979248
step 1154, loss: 3.4250223636627197
step 1155, loss: 4.021555423736572
step 1156, loss: 3.318049907684326
step 1157, loss: 3.3682334423065186
step 1158, loss: 3.321070671081543
step 1159, loss: 3.711449146270752
step 1160, loss: 2.985499382019043
step 1161, loss: 3.394554376602173
step 1162, loss: 4.396311283111572
step 1163, loss: 4.256988048553467
step 1164, loss: 4.173208236694336
step 1165, loss: 3.6116580963134766
step 1166, loss: 3.905355930328369
step 1167, loss: 3.4770607948303223
step 1168, loss: 4.574601173400879
step 1169, loss: 3.5637364387512207
step 1170, loss: 4.876235008239746
step 1171, loss: 3.9676570892333984
step 1172, loss: 3.663797378540039
step 1173, loss: 3.3246757984161377
step 1174, loss: 3.883784055709839
step 1175, loss: 3.4570233821868896
step 1176, loss: 3.9387736320495605
step 1177, loss: 3.481478452682495
step 1178, loss: 3.904874324798584
step 1179, loss: 4.740698337554932
step 1180, loss: 3.5851855278015137
step 1181, loss: 4.568048000335693
step 1182, loss: 3.515443801879883
step 1183, loss: 3.53674054145813
step 1184, loss: 4.590105056762695
step 1185, loss: 4.315898418426514
step 1186, loss: 3.181318759918213
step 1187, loss: 3.7376372814178467
step 1188, loss: 3.4144489765167236
step 1189, loss: 3.5987281799316406
step 1190, loss: 3.755932092666626
step 1191, loss: 3.668124198913574
step 1192, loss: 3.5223116874694824
step 1193, loss: 3.766561508178711
step 1194, loss: 4.032942295074463
step 1195, loss: 4.051477432250977
step 1196, loss: 3.565673589706421
step 1197, loss: 3.1329681873321533
step 1198, loss: 3.3191916942596436
step 1199, loss: 3.5565414428710938
step 1200, loss: 5.104219913482666
step 1201, loss: 4.37490701675415
step 1202, loss: 3.4539573192596436
step 1203, loss: 4.3821516036987305
step 1204, loss: 4.913293361663818
step 1205, loss: 4.932708740234375
step 1206, loss: 3.983534336090088
step 1207, loss: 3.71976375579834
step 1208, loss: 3.2975895404815674
step 1209, loss: 4.158834457397461
step 1210, loss: 4.040775299072266
step 1211, loss: 3.108276605606079
step 1212, loss: 4.471938133239746
step 1213, loss: 4.217845439910889
step 1214, loss: 4.028789043426514
step 1215, loss: 3.9457848072052
step 1216, loss: 4.188674449920654
step 1217, loss: 3.7112059593200684
step 1218, loss: 3.7689404487609863
step 1219, loss: 3.4557807445526123
step 1220, loss: 3.1091184616088867
step 1221, loss: 3.6940877437591553
step 1222, loss: 3.8423595428466797
step 1223, loss: 4.828103542327881
step 1224, loss: 4.168003082275391
step 1225, loss: 3.5700747966766357
step 1226, loss: 3.245914936065674
step 1227, loss: 3.961923360824585
step 1228, loss: 3.0361340045928955
step 1229, loss: 3.422572135925293
step 1230, loss: 3.8493590354919434
step 1231, loss: 4.287319183349609
step 1232, loss: 4.242611408233643
step 1233, loss: 4.561079502105713
step 1234, loss: 4.310940265655518
step 1235, loss: 3.9404735565185547
step 1236, loss: 3.4763705730438232
step 1237, loss: 3.9622585773468018
step 1238, loss: 3.685405969619751
step 1239, loss: 3.6205506324768066
step 1240, loss: 4.028257369995117
step 1241, loss: 3.691122055053711
step 1242, loss: 4.21468448638916
step 1243, loss: 3.6647114753723145
step 1244, loss: 3.786109209060669
step 1245, loss: 4.401010036468506
step 1246, loss: 2.852320671081543
step 1247, loss: 3.2631235122680664
step 1248, loss: 3.867872953414917
step 1249, loss: 2.601682186126709
step 1250, loss: 3.2211060523986816
step 1251, loss: 2.7845823764801025
step 1252, loss: 3.667288064956665
step 1253, loss: 3.391117572784424
step 1254, loss: 3.4992427825927734
step 1255, loss: 3.526620864868164
step 1256, loss: 4.212741851806641
step 1257, loss: 3.5616347789764404
step 1258, loss: 3.794996738433838
step 1259, loss: 3.8168022632598877
step 1260, loss: 4.178061485290527
step 1261, loss: 3.2904253005981445
step 1262, loss: 4.1934285163879395
step 1263, loss: 4.195574760437012
step 1264, loss: 3.378180742263794
step 1265, loss: 3.393455982208252
step 1266, loss: 3.879380702972412
step 1267, loss: 3.0489888191223145
step 1268, loss: 3.9150407314300537
step 1269, loss: 3.2319769859313965
step 1270, loss: 3.5514471530914307
step 1271, loss: 2.5009639263153076
